81 207 185
79 206 192
79 208 190
80 206 188
80 211 184
80 209 183
80 205 187
80 202 191
79 203 190
79 201 188
80 204 190
80 211 184
80 211 186
80 205 192
80 206 191
80 203 193
80 204 190
80 210 185
80 208 186
80 203 191
80 205 188
79 214 180
80 202 191
79 204 191
80 204 190
80 206 188
80 208 189
80 205 192
80 208 189
80 207 190
80 206 188
80 210 185
80 210 185
80 207 187
80 208 185
80 214 180
80 207 186
80 206 187
80 211 184
80 208 186
80 206 188
80 204 190
80 204 190
80 204 190
80 209 188
80 209 188
80 209 188
80 209 188
80 207 187
80 210 185
79 212 184
79 213 183
80 211 184
80 206 188
80 205 189
80 210 185
79 210 186
80 207 187
79 205 190
79 204 191
80 204 190
80 207 190
80 208 189
80 207 190
80 203 193
80 204 190
80 208 186
79 210 186
79 208 188
80 207 187
80 206 188
80 205 189
79 206 187
79 205 190
79 206 189
79 208 188
79 206 189
79 204 191
79 203 192
80 205 192
80 207 190
80 205 192
80 201 195
79 201 194
79 205 190
79 206 189
79 203 192
79 203 192
79 208 188
80 207 187
80 203 191
79 205 188
79 203 192
79 203 192
79 206 189
79 208 188
79 204 191
79 200 195
79 205 192
80 207 190
80 207 190
80 203 193
79 202 193
79 205 190
79 205 190
79 203 192
79 203 192
79 209 187
80 208 186
80 203 191
79 210 186
79 207 186
79 204 189
79 204 189
79 206 187
79 204 189
79 200 195
80 207 190
80 212 189
79 210 187
79 209 188
79 207 190
79 207 190
79 207 190
79 207 190
79 208 189
79 209 188
79 209 188
79 206 191
80 213 182
80 214 180
80 208 185
80 205 188
80 207 186
80 205 188
80 202 192
80 207 190
80 212 189
79 212 185
79 211 186
79 209 188
79 206 191
79 207 190
79 209 188
79 210 187
79 207 190
79 206 191
79 208 189
80 210 185
80 205 189
80 205 189
80 211 184
80 211 184
80 205 189
80 201 193
80 202 192
80 207 190
80 204 196
80 204 196
80 206 194
79 201 195
79 201 195
79 202 194
79 200 196
79 215 183
79 209 188
79 208 189
79 208 189
80 203 197
80 205 189
80 205 189
80 208 186
80 210 185
80 207 187
80 204 190
80 206 191
80 207 193
80 209 192
80 215 186
80 218 184
79 206 191
79 201 195
79 205 192
79 206 191
79 203 193
79 205 192
79 207 190
79 208 189
80 207 187
79 209 188
79 208 189
79 210 187
79 213 184
79 212 186
79 209 188
80 203 197
80 205 195
80 212 189
80 214 187
80 203 193
80 199 197
80 201 195
80 202 194
79 202 194
79 207 190
79 206 191
79 201 195
79 209 189
79 207 191
79 204 194
79 206 192
79 212 186
79 212 186
79 208 190
80 211 190
80 204 196
80 204 196
80 209 192
80 207 190
80 207 190
80 206 191
80 202 194
79 205 192
79 212 185
79 209 188
79 201 195
78 205 194
78 204 195
78 202 199
78 205 197
78 210 192
78 210 192
79 206 196
80 211 190
80 202 198
80 200 200
80 205 195
80 207 190
80 209 188
80 207 190
80 201 195
80 201 195
80 212 185
79 212 185
79 207 190
78 207 195
78 206 196
78 207 195
79 209 193
79 208 194
79 205 197
80 203 197
80 200 200
80 203 197
80 209 192
80 205 192
80 203 193
80 205 192
80 202 194
80 203 193
80 212 185
79 208 189
80 209 192
80 212 189
79 215 189
80 212 191
80 209 194
80 208 195
80 209 192
80 206 194
80 211 190
80 214 187
80 208 189
80 206 191
80 208 189
80 209 188
80 210 187
80 212 185
79 201 195
80 213 188
80 214 187
80 209 192
81 205 194
81 205 194
80 213 188
80 203 193
80 203 193
80 205 192
80 202 194
80 203 193
80 205 189
80 207 190
80 208 189
80 210 187
80 206 188
80 206 188
81 204 190
81 203 191
80 211 184
80 205 189
80 203 191
80 208 186
80 208 186
80 204 190
81 201 190
80 206 188
80 205 189
81 202 189
80 201 190
80 213 182
80 212 183
80 209 183
80 208 184
80 206 186
80 202 189
81 201 190
81 210 185
78 204 181
79 205 204
81 207 174
80 209 173
80 208 174
79 205 179
79 204 181
78 209 181
77 209 181
77 207 182
77 209 178
79 207 200
79 203 203
79 208 199
79 208 199
79 206 201
80 210 198
80 209 199
80 206 202
79 203 206
80 207 175
81 212 170
81 204 174
81 201 176
81 201 176
80 206 176
79 206 178
79 207 181
78 209 181
77 211 179
78 209 177
78 207 176
78 208 175
79 208 199
80 211 195
80 213 190
80 208 194
80 200 201
80 205 200
80 208 197
80 204 201
80 208 200
79 208 201
79 203 209
78 204 211
78 211 204
79 207 177
80 206 173
80 210 170
81 202 172
82 204 174
82 204 174
81 205 175
80 202 179
79 201 183
78 201 184
78 203 182
79 200 182
79 206 177
79 211 173
78 211 173
79 214 195
79 211 196
80 212 194
80 213 189
81 208 194
81 203 198
81 207 195
81 207 198
80 202 203
80 205 203
79 206 203
79 202 210
78 204 211
78 209 206
78 210 205
79 208 178
79 205 179
80 202 177
80 204 175
81 205 173
81 205 173
81 206 172
81 207 174
80 202 179
79 200 184
78 200 185
78 202 183
79 204 179
79 210 174
79 210 174
79 204 179
79 204 179
79 208 201
79 212 197
79 209 198
79 209 198
80 208 195
80 205 197
81 201 200
81 207 195
81 209 196
80 203 202
80 206 202
80 207 201
79 204 206
79 207 207
78 211 204
78 209 206
78 207 206
79 207 179
79 203 180
79 201 180
80 201 178
81 204 174
81 205 173
81 209 172
81 208 173
80 203 178
79 200 182
78 202 183
78 204 181
79 206 177
79 210 174
79 210 174
79 206 177
79 205 178
79 205 204
79 208 201
79 205 202
79 205 202
79 206 197
80 204 199
80 200 201
80 202 199
80 209 196
80 205 200
80 206 199
80 209 199
80 205 203
79 207 203
79 212 200
79 211 203
78 204 208
79 208 178
78 207 176
79 206 177
79 205 178
79 206 176
80 206 176
80 208 174
81 210 171
80 208 174
80 205 177
79 203 180
79 204 179
78 204 179
79 203 180
79 204 179
79 210 174
79 216 169
79 213 169
79 205 175
79 210 199
79 206 203
78 208 201
79 206 203
79 206 203
79 212 195
79 211 196
79 203 200
80 202 201
80 204 199
80 204 201
80 208 197
