63 11 234
60 13 234
58 16 237
58 16 233
58 16 236
60 13 234
63 11 231
56 9 232
56 9 237
60 8 237
60 8 234
60 8 233
63 11 236
65 13 241
67 14 234
69 17 236
67 14 236
69 15 224
68 12 234
66 11 239
66 11 241
60 8 228
60 8 233
80 10 233
80 7 234
70 7 234
60 8 236
66 11 239
69 14 236
71 17 237
69 14 236
69 15 227
68 12 232
66 11 233
66 11 233
60 8 222
60 8 228
60 8 231
96 11 228
90 7 228
80 7 231
66 5 232
66 6 231
55 7 231
66 11 233
68 12 231
66 11 232
66 11 229
60 8 232
60 8 230
60 8 230
55 7 225
55 7 227
55 7 228
55 7 229
96 11 234
90 7 233
80 7 235
66 5 235
66 5 234
66 5 233
60 8 231
66 11 229
60 8 229
60 8 231
60 8 234
60 8 232
60 8 233
60 8 234
55 7 233
55 7 230
55 7 229
79 12 236
87 11 236
80 10 237
80 10 236
70 7 234
70 7 232
60 8 232
66 11 236
66 11 233
66 11 231
66 11 234
66 11 234
66 11 233
66 11 232
66 11 235
60 8 236
60 8 233
60 8 231
60 8 231
74 12 231
73 10 232
73 10 232
60 8 231
60 8 231
51 8 228
56 9 228
66 11 235
66 11 233
66 11 228
66 11 233
66 11 231
68 12 234
68 12 232
68 12 233
68 12 234
66 11 233
66 11 233
66 11 235
56 9 232
48 11 233
48 11 233
48 11 234
48 11 236
40 10 234
48 11 233
56 9 231
66 11 232
66 11 226
66 11 231
74 12 229
74 14 238
74 14 233
74 14 231
74 14 233
74 12 231
74 12 232
74 12 234
48 14 231
45 13 230
45 13 230
45 13 234
45 13 238
38 12 236
48 11 234
55 7 231
60 8 234
60 8 227
66 11 231
74 12 228
74 12 237
74 12 229
74 15 225
74 12 233
74 12 232
74 12 231
73 10 231
57 12 237
54 15 238
54 15 236
51 17 234
48 14 231
48 14 229
52 12 231
56 9 233
42 5 239
50 3 234
66 5 235
66 5 238
70 7 235
73 10 230
73 10 230
74 12 237
73 10 226
73 10 231
73 10 233
70 7 230
66 5 232
54 15 235
54 15 235
54 15 235
52 12 233
52 12 234
60 8 235
60 8 238
50 3 233
50 3 227
50 3 224
66 6 231
70 6 236
70 7 235
73 10 234
73 10 233
73 10 229
73 10 233
70 7 234
70 7 233
48 11 235
48 11 236
51 8 234
55 7 233
55 7 233
83 4 234
83 4 235
